trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
75,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.200000,0.168000,0.064895,0.101334,0.000000,0.047988,0.020000,0.049493,0.168000,0.120000,0.012991,-0.052017,-0.003965
76,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.200000,0.163845,0.060000,0.089557,0.024559,0.035382,-0.020000,0.061523,0.123853,0.105940,0.000000,-0.039806,-0.019942
77,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.555607,0.233945,0.160945,0.077576,0.088966,0.038405,0.070000,-0.020000,0.045178,0.112000,0.092939,0.013893,-0.063293,0.014156
78,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.623614,0.154706,0.060000,0.114286,0.033031,0.062638,0.020000,0.075576,0.162239,0.085999,0.000000,-0.046431,-0.020000
79,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.656283,0.541315,0.168000,0.079074,0.103667,0.040000,0.046177,-0.006451,0.045000,0.146681,0.102855,0.013700,-0.030000,0.009700
80,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.617710,0.348442,0.125238,0.083877,0.110634,0.000000,0.070000,0.020000,0.040000,0.165120,0.080000,0.000000,-0.070000,-0.008530
81,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.509683,0.156541,0.088379,0.095400,0.040000,0.038735,0.010340,0.071491,0.112000,0.090759,0.017514,-0.061160,-0.020000
82,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.526462,0.128243,0.085293,0.104128,0.026534,0.031933,-0.020000,0.058408,0.145981,0.096469,0.022421,-0.030000,-0.020000
83,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.565196,0.565250,0.137182,0.081170,0.080000,0.040000,0.031205,0.020000,0.080000,0.117653,0.080000,0.024327,-0.030000,0.015021
84,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.553060,0.765894,0.168000,0.063929,0.106908,0.040000,0.061952,0.020000,0.069287,0.162223,0.093466,0.035649,-0.070000,-0.013725
85,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.640525,0.376012,0.168000,0.086635,0.120000,0.002947,0.030000,-0.018154,0.080000,0.120026,0.080000,0.022280,-0.030468,0.007989
86,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.368472,0.341017,0.168000,0.089384,0.092796,0.040000,0.052041,0.016680,0.042343,0.160230,0.105573,0.040000,-0.063923,-0.018130
87,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.351568,0.129377,0.061055,0.096788,0.040000,0.070000,-0.007054,0.070142,0.168000,0.080000,0.000000,-0.061349,-0.011250
88,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.656251,0.800000,0.166320,0.100000,0.119095,0.000000,0.043158,0.020000,0.064300,0.148174,0.080000,0.036597,-0.030000,-0.016962
89,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.434350,0.141744,0.060000,0.087583,0.006381,0.030000,0.004431,0.080000,0.155740,0.080000,0.028788,-0.031421,-0.020000
90,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.800000,0.139732,0.060000,0.088640,0.028069,0.030000,-0.006341,0.061793,0.127130,0.088458,0.021724,-0.044579,0.010037
91,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.581091,0.333485,0.132422,0.100000,0.120000,0.009413,0.030000,0.016671,0.051365,0.141232,0.117082,0.034044,-0.047132,-0.006068
92,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.119917,0.381052,0.148858,0.060000,0.114930,0.040000,0.030000,-0.020000,0.040000,0.138319,0.095559,0.019269,-0.034315,-0.020000
93,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.672410,0.800000,0.154287,0.100000,0.109771,0.015602,0.036050,-0.020000,0.053280,0.168000,0.080000,0.032922,-0.030000,-0.013415
94,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.676031,0.535352,0.162630,0.100000,0.080000,0.012119,0.030000,0.003438,0.050002,0.131256,0.098555,0.018593,-0.033380,0.012080
95,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.026993,0.583137,0.143874,0.073233,0.106333,0.007995,0.030000,0.006143,0.080000,0.160217,0.105963,0.038172,-0.030000,-0.020000
96,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.316934,0.800000,0.168000,0.097950,0.112416,0.040000,0.030000,0.007649,0.080000,0.120442,0.108507,0.040000,-0.070000,0.000457
97,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.800000,0.156824,0.082162,0.118068,0.025398,0.030000,0.020000,0.040000,0.112000,0.080000,0.032734,-0.049816,-0.002223
98,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.200000,0.142910,0.095972,0.118434,0.010665,0.070000,-0.007604,0.070990,0.126081,0.120000,0.024555,-0.030000,-0.001898
99,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.259915,0.158967,0.068035,0.112323,0.040000,0.046658,-0.020000,0.040000,0.168000,0.096832,0.035431,-0.044209,-0.020000
100,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.494686,0.158502,0.080238,0.100935,0.026026,0.030000,-0.008473,0.079375,0.124398,0.096373,0.009274,-0.034990,-0.006746
101,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.493149,0.134812,0.087193,0.104588,0.000930,0.030000,0.017489,0.060070,0.149053,0.080000,0.009351,-0.070000,-0.006072
102,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.450314,0.709025,0.119370,0.072702,0.085757,0.022551,0.030000,-0.001745,0.080000,0.112000,0.080000,0.019289,-0.030000,-0.020000
103,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.526355,0.740581,0.168000,0.100000,0.120000,0.028644,0.054205,-0.006279,0.080000,0.153995,0.120000,0.017669,-0.047370,0.020000
104,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.988769,0.200000,0.168000,0.060000,0.080000,0.033702,0.030000,0.011497,0.076142,0.120736,0.084450,0.000000,-0.030000,-0.011318
105,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.997432,0.531343,0.131096,0.090428,0.101716,0.011437,0.051715,-0.020000,0.072874,0.115352,0.101154,0.040000,-0.043802,-0.001754
106,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.200000,0.137455,0.073887,0.089642,0.026783,0.030000,0.001988,0.080000,0.112000,0.080000,0.036731,-0.030000,0.008666
107,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.871909,0.282738,0.126102,0.060000,0.120000,0.037093,0.065185,0.015883,0.057740,0.168000,0.093172,0.040000,-0.030000,-0.018913
108,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.497730,0.800000,0.134874,0.076019,0.080000,0.040000,0.042181,0.008998,0.080000,0.112000,0.112620,0.040000,-0.041234,-0.002222
109,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.469336,0.144783,0.088389,0.120000,0.027618,0.070000,0.020000,0.074649,0.145307,0.102046,0.040000,-0.040050,-0.014377
110,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.875124,0.505755,0.168000,0.071925,0.120000,0.029135,0.053988,0.020000,0.074390,0.161120,0.080000,0.000000,-0.030000,-0.000569
111,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.366740,0.200000,0.150749,0.100000,0.100080,0.030172,0.031810,-0.020000,0.062840,0.153793,0.094328,0.006897,-0.044386,0.011432
112,-10.000000,,0.000000,0.000000,3.141593,0.000000,3.604360,0.200000,0.113827,0.096589,0.113666,0.040000,0.055151,0.020000,0.069368,0.130926,0.107559,0.031148,-0.030000,-0.011194
113,-10.000000,,0.000000,0.000000,3.141593,0.000000,0.500000,0.200000,0.168000,0.060000,0.102467,0.040000,0.050322,0.000256,0.080000,0.151101,0.080000,0.037924,-0.070000,0.006399
114,-10.000000,,0.000000,0.000000,3.141593,0.000000,4.000000,0.475970,0.144649,0.060000,0.120000,0.022060,0.030000,0.020000,0.040000,0.119719,0.083817,0.039355,-0.030000,-0.019489
115,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.066847,0.315956,0.115509,0.060000,0.120000,0.012264,0.034992,0.019121,0.077239,0.125865,0.080000,0.023523,-0.030000,0.004031
116,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.752257,0.783184,0.131548,0.078052,0.080000,0.010692,0.030000,0.020000,0.073276,0.144940,0.083630,0.014729,-0.051663,-0.016542
117,-10.000000,,0.000000,0.000000,3.141593,0.000000,1.978820,0.685982,0.166172,0.099733,0.108553,0.000000,0.038297,0.010418,0.066245,0.112000,0.099280,0.010897,-0.048895,0.002897
118,-10.000000,,0.000000,0.000000,3.141593,0.000000,2.477979,0.200000,0.166545,0.072347,0.120000,0.011896,0.038785,-0.018953,0.069803,0.168000,0.115829,0.039624,-0.030000,-0.006357
