restart,phase,trial,cot,freq,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
2,1,355,10.000000,1.738560,0.142792,0.101197,0.117647,0.036423,0.064143,0.000966,0.055477,0.109986,0.105928,0.006681,-0.076212,-0.006427
2,1,356,10.000000,1.738560,0.122273,0.071197,0.114562,0.043711,0.061735,0.017624,0.056649,0.139053,0.123352,-0.008425,-0.053328,-0.018073
2,1,357,10.000000,1.738560,0.129781,0.080439,0.130031,0.038728,0.062636,0.005137,0.051874,0.139612,0.098546,0.004337,-0.062435,-0.006610
2,1,358,10.000000,1.738560,0.116985,0.099329,0.121433,0.048882,0.077103,0.019741,0.047291,0.135820,0.101953,0.005596,-0.047251,-0.030000
2,1,359,10.000000,1.738560,0.138476,0.080291,0.124634,0.030080,0.073152,0.009921,0.062417,0.113792,0.103058,0.012003,-0.050291,-0.009882
2,1,360,10.000000,1.738560,0.123417,0.082478,0.122647,0.033920,0.056721,0.010748,0.071754,0.124705,0.098291,0.016416,-0.059877,-0.001424
2,1,361,10.000000,1.738560,0.135647,0.073731,0.106929,0.034516,0.072134,0.011334,0.045294,0.112690,0.116788,-0.001943,-0.046456,-0.009496
2,1,362,10.000000,1.738560,0.157076,0.075460,0.115713,0.028279,0.080000,0.011279,0.055588,0.123251,0.128962,0.002472,-0.059807,-0.028545
2,1,363,10.000000,1.738560,0.129775,0.071745,0.100544,0.040494,0.060243,0.011518,0.057008,0.119661,0.123263,0.013947,-0.054109,-0.019003
2,1,364,10.000000,1.738560,0.134433,0.096304,0.129339,0.033034,0.066164,0.015087,0.066737,0.117780,0.119744,0.006595,-0.065398,-0.016360
2,1,365,10.000000,1.738560,0.125127,0.096506,0.122211,0.044157,0.068266,0.014076,0.052327,0.127092,0.101303,0.002258,-0.058862,-0.029535
2,1,366,10.000000,1.738560,0.131899,0.101077,0.110711,0.050000,0.051867,0.025176,0.046183,0.137226,0.106657,-0.006804,-0.065071,0.000000
2,1,367,10.000000,1.738560,0.152272,0.080458,0.103770,0.038113,0.071627,0.010593,0.061778,0.125973,0.117108,0.009488,-0.064142,-0.018519
2,1,368,10.000000,1.738560,0.117916,0.075230,0.131057,0.032796,0.054818,0.025032,0.051102,0.111833,0.106369,0.001076,-0.068858,-0.022338
2,1,369,10.000000,1.738560,0.153840,0.087466,0.114829,0.027642,0.069365,0.024143,0.052475,0.110789,0.112308,0.015276,-0.058769,-0.022850
2,1,370,10.000000,1.738560,0.156718,0.090602,0.132250,0.026921,0.080000,0.023143,0.066790,0.128693,0.102093,0.001338,-0.065492,-0.029463
2,1,371,10.000000,1.738560,0.158248,0.079428,0.119314,0.033958,0.075922,0.023710,0.044450,0.134867,0.101987,0.010411,-0.058308,-0.003676
2,1,372,10.000000,1.738560,0.119634,0.087518,0.122292,0.037258,0.065721,0.022681,0.071509,0.112112,0.101772,0.002860,-0.057542,-0.018041
2,1,373,10.000000,1.738560,0.136241,0.085114,0.129044,0.039493,0.080000,0.020218,0.050811,0.114624,0.129037,0.019661,-0.049195,-0.012170
2,1,374,10.000000,1.738560,0.143841,0.090727,0.101904,0.022804,0.077905,0.022470,0.069680,0.112928,0.108652,-0.008085,-0.066503,-0.023900
2,1,375,10.000000,1.738560,0.139987,0.087393,0.119630,0.040204,0.072143,0.017651,0.058896,0.115529,0.106903,0.010646,-0.070392,-0.019239
2,1,376,10.000000,1.738560,0.157565,0.100186,0.100776,0.044649,0.050681,0.008710,0.066070,0.107927,0.121110,0.008328,-0.071818,-0.016045
2,1,377,10.000000,1.738560,0.133237,0.092113,0.127551,0.024079,0.064389,0.013956,0.055055,0.131072,0.121172,-0.008363,-0.067165,-0.017598
2,1,378,10.000000,1.738560,0.123654,0.080053,0.111274,0.020256,0.062167,0.017886,0.067996,0.121646,0.115812,0.013104,-0.061584,-0.012903
2,1,379,10.000000,1.738560,0.134482,0.095506,0.116494,0.040819,0.078140,0.014280,0.053892,0.108522,0.105016,0.009306,-0.053215,-0.028452
2,1,380,10.000000,1.738560,0.157465,0.079814,0.106564,0.025622,0.071123,0.020217,0.050071,0.109595,0.106421,0.004301,-0.050257,-0.026740
2,1,381,10.000000,1.738560,0.155389,0.085765,0.104290,0.045935,0.080000,0.029115,0.053130,0.108221,0.120403,-0.001866,-0.056241,-0.019206
2,1,382,10.000000,1.738560,0.143157,0.095207,0.099558,0.025616,0.072717,0.000730,0.045097,0.120463,0.098659,0.017099,-0.054686,-0.000115
2,1,383,10.000000,1.738560,0.132073,0.089926,0.117538,0.048572,0.054631,0.000781,0.054188,0.121241,0.116732,0.012814,-0.050678,-0.017798
2,1,384,10.000000,1.738560,0.142944,0.077927,0.115220,0.030537,0.064892,0.020773,0.058642,0.118591,0.121096,0.004560,-0.060650,-0.005879
2,1,385,10.000000,1.738560,0.137382,0.090112,0.118999,0.025019,0.070253,0.007805,0.057891,0.135205,0.115667,0.008375,-0.051822,-0.015378
2,1,386,10.000000,1.738560,0.145142,0.076393,0.109705,0.022252,0.054852,0.027385,0.050805,0.108057,0.109984,-0.005733,-0.050674,-0.028567
2,1,387,10.000000,1.738560,0.130089,0.074850,0.107413,0.047073,0.071004,0.023032,0.061556,0.108697,0.114743,0.018632,-0.072127,-0.009846
2,1,388,10.000000,1.738560,0.151917,0.088721,0.129223,0.033204,0.079229,0.030000,0.059792,0.108443,0.100466,0.001431,-0.055562,-0.009213
2,1,389,10.000000,1.738560,0.143773,0.094426,0.125170,0.032324,0.062382,0.019799,0.054273,0.109022,0.105870,0.011575,-0.057761,-0.007397
2,1,390,10.000000,1.738560,0.152926,0.089419,0.131361,0.021023,0.062987,0.000060,0.064806,0.116311,0.104369,0.010315,-0.047894,-0.028050
2,1,391,10.000000,1.738560,0.119077,0.082881,0.099222,0.037930,0.074013,0.008776,0.053836,0.112824,0.123053,0.006186,-0.047956,-0.014162
2,1,392,10.000000,1.738560,0.135085,0.089974,0.129746,0.037962,0.078317,0.022404,0.056170,0.123305,0.109209,0.018560,-0.048988,-0.018565
2,1,393,10.000000,1.738560,0.142316,0.090959,0.104804,0.042840,0.078941,0.024079,0.064893,0.109080,0.121564,0.003356,-0.048325,-0.024935
2,1,394,10.000000,1.738560,0.139594,0.088327,0.108604,0.039736,0.062691,0.022868,0.071380,0.110817,0.098109,0.008304,-0.075710,-0.022880
2,1,395,10.000000,1.738560,0.154774,0.078463,0.119685,0.030238,0.052049,0.007103,0.071286,0.138545,0.126813,0.002185,-0.068160,-0.004901
2,1,396,10.000000,1.738560,0.153799,0.090972,0.121249,0.047622,0.067934,0.018651,0.061562,0.108343,0.119432,0.017583,-0.051712,-0.029300
2,1,397,10.000000,1.738560,0.135158,0.074485,0.130328,0.022668,0.070213,0.008406,0.049992,0.140006,0.114199,0.017512,-0.047926,-0.000484
2,1,398,10.000000,1.738560,0.120638,0.091197,0.131927,0.049046,0.072124,0.029430,0.062042,0.108295,0.100811,0.017674,-0.052158,-0.009672
2,1,399,10.000000,1.738560,0.125123,0.075837,0.108998,0.031982,0.067784,0.000550,0.064264,0.120368,0.112256,-0.000127,-0.064345,-0.007477
2,1,400,10.000000,1.738560,0.142720,0.079506,0.100487,0.045251,0.068407,0.014988,0.055864,0.127190,0.114293,0.006220,-0.064808,-0.018252
2,1,401,10.000000,1.738560,0.139222,0.092013,0.114034,0.022889,0.077189,0.007521,0.058403,0.119788,0.109377,0.014353,-0.052890,-0.028669
2,1,402,10.000000,1.738560,0.137085,0.094555,0.116070,0.033356,0.059951,0.028620,0.050232,0.126637,0.128467,0.009056,-0.076106,-0.012386
2,1,403,10.000000,1.738560,0.158001,0.096863,0.124375,0.040623,0.080000,0.028017,0.047208,0.107927,0.124517,0.019898,-0.050262,-0.002226
2,1,404,10.000000,1.738560,0.135231,0.085899,0.114210,0.022009,0.052778,0.024150,0.060340,0.119676,0.098457,-0.005284,-0.066257,-0.012011
2,1,405,10.000000,1.738560,0.120297,0.094704,0.116802,0.030814,0.079441,0.008212,0.051821,0.107927,0.098127,0.009065,-0.046443,-0.028415
2,1,406,10.000000,1.738560,0.120447,0.084136,0.109758,0.037244,0.053261,0.028624,0.062723,0.108120,0.123190,0.015083,-0.050802,-0.028967
2,1,407,10.000000,1.738560,0.125248,0.098397,0.124018,0.029816,0.068891,0.028025,0.052102,0.117920,0.107060,-0.008251,-0.061074,-0.014811
2,1,408,10.000000,1.738560,0.135673,0.094208,0.114605,0.032304,0.063084,0.013909,0.051549,0.126752,0.110483,0.007776,-0.062856,-0.013734
2,1,409,10.000000,1.738560,0.123830,0.074776,0.098964,0.028713,0.067883,0.020757,0.074388,0.111350,0.099384,0.000189,-0.066769,-0.020738
2,1,410,10.000000,1.738560,0.148920,0.091476,0.105215,0.049273,0.057381,0.030000,0.070092,0.110331,0.127235,0.013908,-0.070019,-0.028849
2,1,411,10.000000,1.738560,0.149688,0.086241,0.130586,0.020003,0.069475,0.023093,0.054576,0.117075,0.099460,0.013379,-0.072175,-0.028669
2,1,412,10.000000,1.738560,0.158248,0.100933,0.099251,0.023465,0.064805,0.008917,0.055626,0.136486,0.106450,0.014676,-0.051687,-0.008075
2,1,413,10.000000,1.738560,0.137497,0.076989,0.121058,0.020992,0.068002,0.009392,0.045758,0.125265,0.104228,0.015771,-0.068363,-0.012654
2,1,414,10.000000,1.738560,0.147588,0.081970,0.105992,0.024632,0.062601,0.027554,0.069191,0.122603,0.111049,0.013051,-0.074570,-0.003363
2,1,415,10.000000,1.738560,0.135347,0.084857,0.120352,0.038662,0.055999,0.015054,0.061965,0.126935,0.117810,0.005021,-0.060619,-0.013598
2,1,416,10.000000,1.738560,0.128611,0.090058,0.109968,0.024970,0.064337,0.008821,0.062250,0.123858,0.122561,0.003562,-0.068490,-0.008216
2,1,417,10.000000,1.738560,0.137729,0.080030,0.120391,0.039134,0.068826,0.016174,0.053606,0.133462,0.115542,-0.008595,-0.061294,-0.014936
2,1,418,10.000000,1.738560,0.119624,0.076841,0.104072,0.039801,0.054503,0.028100,0.057953,0.107927,0.131244,0.007503,-0.072404,-0.011824
2,1,419,10.000000,1.738560,0.136531,0.079934,0.119848,0.030552,0.062035,0.009928,0.061119,0.115808,0.119453,0.017944,-0.054625,-0.012059
2,1,420,10.000000,1.738560,0.151348,0.077523,0.098920,0.028347,0.069709,0.013490,0.050605,0.110417,0.131828,0.012946,-0.062822,-0.022616
2,1,421,10.000000,1.738560,0.147022,0.075212,0.131858,0.046126,0.076836,0.020601,0.061564,0.110379,0.098667,-0.007284,-0.048386,-0.018213
2,1,422,10.000000,1.738560,0.145054,0.089015,0.116010,0.048939,0.057556,0.001016,0.072337,0.107927,0.129637,0.016423,-0.047448,-0.029825
2,1,423,10.000000,1.738560,0.136240,0.099811,0.130110,0.036425,0.062407,0.011905,0.064493,0.112753,0.108354,0.001802,-0.066488,-0.013446
2,1,424,10.000000,1.738560,0.146661,0.094369,0.100336,0.048061,0.079250,0.001397,0.065970,0.112394,0.125119,-0.004641,-0.072738,-0.012758
2,1,425,10.000000,1.738560,0.146361,0.089140,0.105745,0.042717,0.067476,0.000577,0.064137,0.120714,0.113991,-0.002126,-0.067605,-0.023974
2,1,426,10.000000,1.738560,0.130729,0.089976,0.131781,0.035033,0.065212,0.029924,0.060772,0.120428,0.115429,-0.000066,-0.057065,-0.010196
2,1,427,10.000000,1.738560,0.120738,0.077719,0.101964,0.039553,0.056944,0.012449,0.052902,0.142363,0.109197,0.015358,-0.060504,-0.015478
2,1,428,10.000000,1.738560,0.124450,0.086697,0.120351,0.034275,0.063951,0.015454,0.045443,0.125637,0.102735,0.005761,-0.063736,-0.015785
2,1,429,10.000000,1.738560,0.139522,0.081381,0.124629,0.044443,0.064308,0.024367,0.070300,0.119656,0.119648,0.016776,-0.053601,-0.010457
2,1,430,10.000000,1.738560,0.134258,0.073399,0.127451,0.029887,0.061691,0.006750,0.044809,0.114065,0.125661,0.014412,-0.047589,-0.003891
2,1,431,10.000000,1.738560,0.156419,0.074563,0.116934,0.031604,0.062245,0.003145,0.061092,0.108289,0.102882,0.008934,-0.059426,-0.018739
2,1,432,10.000000,1.738560,0.124681,0.096020,0.099919,0.042105,0.078173,0.011999,0.063482,0.137055,0.129885,0.009192,-0.065991,-0.016898
2,1,433,10.000000,1.738560,0.144885,0.079950,0.122115,0.038468,0.052665,0.027904,0.067410,0.109050,0.110243,-0.008297,-0.050233,-0.028866
2,1,434,10.000000,1.738560,0.128714,0.072064,0.116696,0.024283,0.079113,0.026733,0.045137,0.118704,0.104935,0.006547,-0.073305,-0.015332
2,1,435,10.000000,1.738560,0.120401,0.079431,0.121214,0.020083,0.076412,0.012921,0.049554,0.144287,0.104303,-0.001404,-0.054047,-0.026940
2,1,436,10.000000,1.738560,0.152568,0.071562,0.117287,0.047204,0.064105,0.019933,0.054236,0.110745,0.107377,-0.008326,-0.073934,-0.018261
2,1,437,10.000000,1.738560,0.136528,0.072983,0.111406,0.020783,0.076916,0.011404,0.068434,0.108609,0.099149,-0.001408,-0.065187,-0.026752
2,1,438,10.000000,1.738560,0.130802,0.093490,0.128810,0.048407,0.073471,0.011667,0.073366,0.126653,0.118529,0.010168,-0.066365,-0.013475
2,1,439,10.000000,1.738560,0.141453,0.074973,0.130516,0.048618,0.051850,0.017988,0.047583,0.124009,0.115796,-0.007006,-0.069484,-0.028654
2,1,440,10.000000,1.738560,0.119604,0.082385,0.117463,0.041198,0.055344,0.004098,0.045472,0.108748,0.104509,0.019048,-0.073576,-0.026955
2,1,441,10.000000,1.738560,0.127892,0.097530,0.102745,0.044795,0.075990,0.016378,0.071891,0.122757,0.115762,0.005780,-0.074531,-0.018518
2,1,442,10.000000,1.738560,0.153999,0.087540,0.104684,0.021824,0.052126,0.024062,0.054033,0.111585,0.100126,0.015530,-0.072636,-0.010665
2,1,443,10.000000,1.738560,0.135579,0.071267,0.114051,0.039181,0.065285,0.028297,0.045117,0.136119,0.100066,-0.007664,-0.056381,-0.026086
2,1,444,10.000000,1.738560,0.145159,0.100550,0.131134,0.023991,0.070555,0.008803,0.048477,0.109208,0.125003,0.013938,-0.046576,-0.027101
2,1,445,10.000000,1.738560,0.156811,0.095682,0.110463,0.042275,0.068480,0.006129,0.063516,0.112654,0.102183,0.015294,-0.048293,-0.026767
2,1,446,10.000000,1.738560,0.137656,0.087151,0.100889,0.028986,0.050675,0.015069,0.052203,0.126933,0.115198,0.008848,-0.061198,-0.014973
2,1,447,10.000000,1.738560,0.127653,0.100792,0.098703,0.047378,0.064294,0.006084,0.064847,0.111865,0.115267,0.001013,-0.055384,-0.018404
2,1,448,10.000000,1.738560,0.151498,0.080855,0.102182,0.033072,0.066940,0.023207,0.059627,0.126252,0.103380,0.005025,-0.049548,-0.023087
2,1,449,10.000000,1.738560,0.154615,0.099413,0.109723,0.049132,0.078582,0.028760,0.062479,0.108461,0.102578,0.017688,-0.074725,-0.026823
2,1,450,10.000000,1.738560,0.149116,0.086860,0.115678,0.028360,0.070745,0.022682,0.052382,0.123864,0.124306,0.017086,-0.060172,-0.010055
2,1,451,10.000000,1.738560,0.131420,0.090124,0.111972,0.024725,0.079164,0.029589,0.057177,0.108079,0.101424,0.015304,-0.048172,-0.029943
2,1,452,10.000000,1.738560,0.158091,0.092454,0.104903,0.047836,0.079168,0.030000,0.067068,0.122921,0.098453,0.006334,-0.046212,-0.030000
2,1,453,10.000000,1.738560,0.133893,0.087863,0.110712,0.044273,0.054223,0.012323,0.044547,0.125325,0.107065,0.019020,-0.067500,-0.027794
2,1,454,10.000000,1.738560,0.132528,0.077299,0.123987,0.043179,0.060142,0.008837,0.063498,0.110584,0.105433,-0.005784,-0.071323,-0.012810
2,1,455,10.000000,1.738560,0.155318,0.089515,0.122556,0.035608,0.065383,0.006413,0.062577,0.127166,0.098823,-0.006027,-0.060969,-0.014802
2,1,456,10.000000,1.738560,0.134453,0.094993,0.130714,0.027421,0.058682,0.016134,0.044549,0.126962,0.107244,0.017843,-0.068737,-0.026186
2,1,457,10.000000,1.738560,0.156101,0.098057,0.112214,0.042917,0.075796,0.013184,0.066488,0.116384,0.116503,-0.000093,-0.051451,-0.023606
2,1,458,10.000000,1.738560,0.135121,0.072933,0.120302,0.043577,0.069072,0.017911,0.072999,0.108319,0.103681,-0.008140,-0.076061,-0.016302
2,1,459,10.000000,1.738560,0.138869,0.083092,0.109224,0.034081,0.062188,0.028824,0.071525,0.108933,0.117307,0.010769,-0.046344,-0.017661
2,1,460,10.000000,1.738560,0.121840,0.095675,0.114744,0.045781,0.067224,0.007460,0.070318,0.121914,0.131300,0.003587,-0.068452,-0.018222
2,1,461,10.000000,1.738560,0.140451,0.071961,0.100679,0.020009,0.076129,0.012729,0.053222,0.126388,0.118526,0.019358,-0.057082,-0.017141
2,1,462,10.000000,1.738560,0.154641,0.093570,0.111739,0.048822,0.078599,0.028763,0.058042,0.108502,0.102644,0.016310,-0.062702,-0.029474
2,1,463,10.000000,1.738560,0.123280,0.081499,0.115044,0.049935,0.065588,0.014856,0.051125,0.130199,0.130877,0.011202,-0.060561,-0.009353
2,1,464,10.000000,1.738560,0.133145,0.096836,0.117324,0.024220,0.050966,0.016118,0.071478,0.115997,0.119009,-0.007293,-0.064059,-0.026849
2,1,465,10.000000,1.738560,0.153816,0.074091,0.126558,0.038432,0.080000,0.000000,0.064928,0.108074,0.112156,-0.001222,-0.063148,-0.003245
2,1,466,10.000000,1.738560,0.146051,0.087945,0.103832,0.020000,0.063669,0.024270,0.053309,0.123037,0.119605,0.006430,-0.059229,-0.002544
2,1,467,10.000000,1.738560,0.135765,0.089307,0.098813,0.046400,0.063152,0.023420,0.048433,0.142177,0.124401,0.016172,-0.048650,-0.009583
2,1,468,10.000000,1.738560,0.155424,0.087627,0.100883,0.020673,0.069952,0.010428,0.070966,0.144030,0.106336,-0.003173,-0.065151,-0.019372
2,1,469,10.000000,1.738560,0.154163,0.073935,0.123589,0.027834,0.064438,0.009779,0.057685,0.123723,0.101228,0.018882,-0.051840,-0.002073
2,1,470,10.000000,1.738560,0.139406,0.089082,0.129069,0.046233,0.077461,0.020125,0.062027,0.139157,0.106563,-0.002567,-0.070679,-0.009272
2,1,471,10.000000,1.738560,0.122145,0.101006,0.116746,0.027626,0.066330,0.028656,0.063364,0.109073,0.118152,-0.005272,-0.073819,-0.021337
2,1,472,10.000000,1.738560,0.148298,0.086216,0.108386,0.031790,0.074083,0.017634,0.053791,0.112437,0.100892,0.014490,-0.065655,-0.011319
2,1,473,10.000000,1.738560,0.128634,0.098591,0.116265,0.036136,0.074791,0.015655,0.053147,0.115007,0.103901,-0.000105,-0.075018,-0.015805
2,1,474,10.000000,1.738560,0.147374,0.092105,0.106786,0.034590,0.068487,0.023704,0.061488,0.118122,0.128961,0.004722,-0.072893,-0.029427
2,1,475,10.000000,1.738560,0.151266,0.091022,0.120908,0.037963,0.058454,0.014677,0.048024,0.118135,0.116384,0.007355,-0.053673,-0.026906
2,1,476,10.000000,1.738560,0.137871,0.096019,0.132064,0.021091,0.075545,0.011418,0.068111,0.114601,0.105783,-0.000321,-0.049627,-0.016791
2,1,477,10.000000,1.738560,0.157981,0.072364,0.115206,0.049698,0.064790,0.014079,0.048026,0.111746,0.124897,0.012362,-0.070033,-0.023170
2,1,478,10.000000,1.738560,0.157154,0.100916,0.123496,0.035808,0.073776,0.010650,0.052559,0.108033,0.102955,0.018709,-0.054733,-0.029506
2,1,479,10.000000,1.738560,0.149085,0.080189,0.117677,0.036623,0.059971,0.015863,0.058539,0.131877,0.125281,0.005459,-0.064045,-0.014949
2,1,480,10.000000,1.738560,0.134648,0.093469,0.105399,0.043463,0.071551,0.017335,0.053099,0.129266,0.104448,0.007149,-0.069578,-0.010741
2,1,481,10.000000,1.738560,0.150891,0.084262,0.127123,0.036256,0.068232,0.003103,0.060844,0.109920,0.109656,-0.000691,-0.072503,-0.000721
2,1,482,10.000000,1.738560,0.136985,0.095881,0.113381,0.049748,0.077422,0.001213,0.068946,0.127021,0.099447,0.019051,-0.050467,-0.015949
2,1,483,10.000000,1.738560,0.130875,0.098307,0.131234,0.020240,0.070181,0.010485,0.067569,0.125636,0.123607,0.012656,-0.066130,-0.013597
2,1,484,10.000000,1.738560,0.121960,0.079449,0.124102,0.030999,0.063194,0.002489,0.071987,0.123814,0.108976,0.004351,-0.047931,-0.004230
2,1,485,10.000000,1.738560,0.120872,0.083625,0.103247,0.021895,0.070443,0.022226,0.072452,0.120840,0.120713,0.014945,-0.070915,-0.011565
2,1,486,10.000000,1.738560,0.122408,0.090986,0.107370,0.039609,0.063853,0.015165,0.074326,0.140569,0.102938,0.018930,-0.061756,-0.017482
2,1,487,10.000000,1.738560,0.156764,0.101003,0.116442,0.021037,0.061346,0.014115,0.072691,0.112910,0.127771,0.019479,-0.046511,-0.010275
2,1,488,10.000000,1.738560,0.121446,0.087891,0.103890,0.029950,0.064778,0.019930,0.062822,0.136319,0.114854,0.006713,-0.061185,-0.014940
2,1,489,10.000000,1.738560,0.155792,0.090266,0.117554,0.039401,0.063176,0.014549,0.054815,0.135302,0.100024,0.019136,-0.064622,-0.017423
2,1,490,10.000000,1.738560,0.117965,0.079667,0.115374,0.021267,0.066011,0.025085,0.049184,0.119958,0.131949,0.005978,-0.055642,-0.029105
2,1,491,10.000000,1.738560,0.153461,0.097465,0.129648,0.029021,0.075848,0.022742,0.066951,0.129559,0.107617,-0.003512,-0.055843,-0.021526
2,1,492,10.000000,1.738560,0.142440,0.092168,0.112852,0.028995,0.071608,0.020144,0.067408,0.108120,0.108447,-0.003032,-0.058045,-0.021706
2,1,493,10.000000,1.738560,0.151950,0.084159,0.124050,0.037133,0.078418,0.023334,0.060972,0.119420,0.105939,0.007888,-0.056214,-0.018292
2,1,494,10.000000,1.738560,0.120891,0.099552,0.102646,0.031845,0.061259,0.000554,0.060814,0.136664,0.115914,-0.003461,-0.050447,-0.011855
2,1,495,10.000000,1.738560,0.138869,0.098367,0.110030,0.042788,0.075006,0.009623,0.063437,0.129112,0.107396,0.012063,-0.051400,-0.017745
2,1,496,10.000000,1.738560,0.154766,0.097882,0.114943,0.044299,0.068963,0.018822,0.059741,0.129789,0.121393,0.008357,-0.070353,-0.016330
2,1,497,10.000000,1.738560,0.148408,0.089630,0.119132,0.028099,0.073786,0.022017,0.060876,0.134130,0.106896,-0.004553,-0.058304,-0.002610
2,1,498,10.000000,1.738560,0.122804,0.100440,0.102741,0.040223,0.059750,0.000670,0.064214,0.130390,0.114386,-0.009880,-0.051790,-0.023516
2,1,499,10.000000,1.738560,0.132267,0.084644,0.114436,0.025794,0.050352,0.016913,0.070074,0.116459,0.108557,0.002801,-0.054220,-0.013033
2,1,500,10.000000,1.738560,0.128758,0.082050,0.113674,0.047933,0.063702,0.023391,0.065518,0.124256,0.118275,-0.000789,-0.067504,-0.018294
2,1,501,10.000000,1.738560,0.129460,0.082678,0.111606,0.028822,0.070982,0.005735,0.045243,0.134227,0.131239,-0.000136,-0.068537,-0.000976
2,1,502,10.000000,1.738560,0.118691,0.099076,0.117087,0.040133,0.073736,0.027444,0.062450,0.116192,0.112908,0.010625,-0.050144,-0.022187
2,1,503,10.000000,1.738560,0.131505,0.090856,0.128961,0.028581,0.060515,0.023816,0.068678,0.129383,0.121626,0.004293,-0.048336,-0.003324
2,1,504,10.000000,1.738560,0.118520,0.083421,0.110227,0.039799,0.064859,0.008202,0.073288,0.122188,0.131363,0.018063,-0.066440,-0.017796
2,1,505,10.000000,1.738560,0.118823,0.073172,0.108531,0.029291,0.067020,0.007859,0.054648,0.116518,0.117018,0.018459,-0.047844,-0.004763
2,2,506,10.000000,1.738560,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,507,10.000000,1.760623,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,508,10.000000,1.721288,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,509,10.000000,1.713368,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,510,10.000000,1.847633,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,511,10.000000,1.940102,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,512,10.000000,1.625289,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,513,10.000000,1.758357,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,514,10.000000,1.677290,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,515,10.000000,1.491851,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,516,10.000000,1.491894,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,517,10.000000,1.959651,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,518,10.000000,1.775156,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,519,10.000000,1.565122,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,520,10.000000,1.511059,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,521,10.000000,1.918053,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,522,10.000000,1.839555,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,523,10.000000,1.735597,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,524,10.000000,1.764954,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,525,10.000000,1.678676,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,526,10.000000,1.581397,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,527,10.000000,1.858007,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,528,10.000000,1.727965,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,529,10.000000,1.530400,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,530,10.000000,1.624028,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
2,2,531,10.000000,1.912118,0.158248,0.092759,0.121991,0.046133,0.080000,0.030000,0.052537,0.107927,0.101696,0.020000,-0.046212,-0.030000
