trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
44,-0.057546,0.236396,1.756188,0.351238,0.086194,1.000000,1.990680,0.200622,0.138827,0.099897,0.099474,-0.007361,0.060984,-0.022367,0.040491,0.114641,0.085784,0.034657,-0.048744,-0.015573
45,-0.045635,0.237411,1.814612,0.362922,0.085573,1.000000,1.995086,0.200292,0.138964,0.099896,0.102263,-0.007509,0.064228,-0.023665,0.040264,0.114291,0.085493,0.035963,-0.049132,-0.015067
46,-0.083785,0.278384,1.877995,0.375599,0.090500,1.000000,1.996573,0.200050,0.139834,0.099868,0.101531,-0.007571,0.064017,-0.022567,0.041907,0.117618,0.089214,0.037272,-0.049030,-0.015551
47,-0.054931,0.242768,1.824131,0.364826,0.088494,1.000000,1.981294,0.200561,0.140114,0.099876,0.101311,-0.007466,0.063677,-0.020784,0.041617,0.115286,0.086354,0.036638,-0.048874,-0.015372
48,-0.048677,0.239119,1.817393,0.363479,0.086518,1.000000,1.998286,0.200040,0.140234,0.099869,0.099923,-0.007596,0.061835,-0.022366,0.040199,0.117012,0.087190,0.035228,-0.050110,-0.014797
49,-0.052340,0.243079,1.815957,0.363191,0.086226,1.000000,1.998568,0.200101,0.139837,0.099757,0.100239,-0.007522,0.062652,-0.023270,0.042346,0.115008,0.086885,0.035678,-0.050748,-0.013516
50,-0.111657,0.299679,1.844220,0.368844,0.090411,1.000000,1.999966,0.200155,0.140215,0.099831,0.099959,-0.006539,0.062530,-0.024683,0.042689,0.118530,0.089490,0.035726,-0.050079,-0.015373
51,-0.051991,0.235380,1.819816,0.363963,0.090287,1.000000,1.986950,0.200060,0.140250,0.099840,0.100869,-0.007656,0.061911,-0.020898,0.041398,0.117072,0.084003,0.037349,-0.049925,-0.014937
52,-0.047954,0.235303,1.823599,0.364720,0.088685,1.000000,1.996172,0.201200,0.140223,0.099306,0.100802,-0.007451,0.062936,-0.021392,0.041822,0.116240,0.083925,0.037023,-0.050013,-0.015580
53,-0.052028,0.244551,1.855571,0.371114,0.089296,1.000000,1.991015,0.200332,0.140125,0.099767,0.100770,-0.007680,0.063368,-0.020888,0.041246,0.117037,0.085913,0.037414,-0.048908,-0.015588
54,-0.056515,0.256658,1.844859,0.368972,0.084414,1.000000,1.996671,0.202025,0.140278,0.099891,0.101550,-0.007016,0.061776,-0.024728,0.040506,0.117400,0.087915,0.035403,-0.047909,-0.015069
55,-0.048536,0.237171,1.806674,0.361335,0.086349,1.000000,1.982021,0.200146,0.140211,0.099875,0.099746,-0.007653,0.064173,-0.022655,0.041190,0.115515,0.086875,0.035270,-0.048586,-0.015493
56,-0.053736,0.243621,1.852313,0.370463,0.090289,1.000000,1.999807,0.200069,0.140239,0.099708,0.101292,-0.007699,0.062899,-0.021609,0.042542,0.116364,0.085034,0.037566,-0.049625,-0.015573
57,-0.052596,0.236934,1.805227,0.361045,0.088354,1.000000,1.994314,0.200105,0.140200,0.099695,0.101124,-0.007370,0.061376,-0.021493,0.040577,0.116633,0.084215,0.036288,-0.050912,-0.015477
58,-0.058622,0.252317,1.819462,0.363892,0.085099,1.000000,1.999001,0.200001,0.139304,0.099898,0.101054,-0.006406,0.063802,-0.022854,0.041665,0.115036,0.086177,0.035869,-0.049974,-0.015199
59,-0.066487,0.255239,1.840868,0.368174,0.089711,1.000000,1.999885,0.200214,0.138846,0.099675,0.100400,-0.007647,0.061545,-0.024496,0.042649,0.117551,0.086037,0.036655,-0.048932,-0.015236
60,-0.059727,0.250771,1.821623,0.364325,0.086640,1.000000,1.999978,0.200208,0.140222,0.099480,0.101498,-0.007011,0.060418,-0.022717,0.040804,0.116504,0.086938,0.036337,-0.049171,-0.015376
61,-0.051526,0.246967,1.841186,0.368237,0.086398,1.000000,1.983571,0.202218,0.139816,0.099890,0.100882,-0.007113,0.063956,-0.023475,0.041583,0.115450,0.086316,0.036115,-0.048721,-0.015593
62,-0.047745,0.240638,1.836556,0.367311,0.087209,1.000000,1.997747,0.201107,0.140199,0.099745,0.100790,-0.007689,0.061838,-0.022458,0.040414,0.117788,0.085383,0.036578,-0.049978,-0.015317
63,-0.043123,0.239649,1.819811,0.363962,0.083718,1.000000,1.997878,0.201211,0.139609,0.099284,0.101269,-0.007371,0.064311,-0.023969,0.039642,0.111786,0.085769,0.035649,-0.048409,-0.015549
64,-0.048034,0.244666,1.853761,0.370752,0.087060,1.000000,1.995661,0.201399,0.139910,0.099557,0.101956,-0.007475,0.063443,-0.023819,0.041593,0.118431,0.085986,0.036663,-0.050149,-0.014428
65,-0.039281,0.240974,1.854822,0.370964,0.084636,1.000000,1.994786,0.200039,0.140213,0.099811,0.100974,-0.007346,0.064379,-0.025418,0.040957,0.115334,0.085622,0.036156,-0.047150,-0.015093
66,-0.048338,0.236550,1.809102,0.361820,0.086804,1.000000,1.991278,0.200530,0.139029,0.099882,0.102329,-0.007593,0.063843,-0.022316,0.040989,0.114224,0.085509,0.036030,-0.048832,-0.015570
67,-0.054938,0.254268,1.860367,0.372073,0.086372,1.000000,1.992903,0.200006,0.140050,0.099832,0.100789,-0.007403,0.061946,-0.024988,0.040497,0.117066,0.086072,0.036895,-0.048307,-0.013702
68,-0.053009,0.243571,1.804705,0.360941,0.085189,1.000000,1.994225,0.200000,0.140255,0.099607,0.101080,-0.007487,0.063358,-0.025097,0.041285,0.115924,0.086572,0.035172,-0.048871,-0.014824
