trial,reward,cot,distance,velocity,avg_tilt,survived,freq,duty_factor,front_x_fore,front_x_hind,front_z_top,front_z_bottom,front_rotation,front_skew,rear_x_fore,rear_x_hind,rear_z_top,rear_z_bottom,rear_rotation,rear_skew
323,-8.278857,2.431572,1.030929,0.206186,0.236731,1.000000,2.500000,0.650000,0.206994,0.121417,0.100064,0.039975,0.110795,0.039608,0.060405,0.172459,0.113163,0.022976,-0.147433,0.038953
324,-9.020212,5.483064,0.525492,0.105098,0.283359,1.000000,2.500000,0.650000,0.223736,0.125067,0.096562,0.030051,0.109904,0.039632,0.068507,0.166551,0.119703,0.036242,-0.140028,0.044122
325,-8.254588,2.433462,1.157389,0.231478,0.248064,1.000000,2.500000,0.650000,0.201878,0.123247,0.100444,0.026786,0.117683,0.028230,0.061698,0.176147,0.105954,0.031265,-0.127556,0.037370
326,-8.294778,2.577812,1.147259,0.229452,0.266095,1.000000,2.500000,0.650000,0.206792,0.135459,0.096636,0.030281,0.115887,0.039625,0.070000,0.171181,0.114230,0.044438,-0.131777,0.038046
327,-8.612264,3.800479,0.663575,0.132715,0.250164,1.000000,2.500000,0.650000,0.180953,0.123633,0.098628,0.034294,0.117109,0.040000,0.069372,0.167888,0.118596,0.029630,-0.142165,0.041668
328,-8.158058,2.072413,1.277186,0.255437,0.250807,1.000000,2.500000,0.650000,0.202995,0.120033,0.096018,0.035463,0.107451,0.024107,0.065237,0.168420,0.119985,0.038691,-0.130982,0.036131
329,-8.120767,1.965003,1.348531,0.269706,0.256224,1.000000,2.500000,0.650000,0.182636,0.125253,0.102358,0.022627,0.120367,0.033952,0.067523,0.175509,0.114063,0.022918,-0.133965,0.043670
330,-8.216555,2.298900,1.271425,0.254285,0.269095,1.000000,2.500000,0.650000,0.215395,0.122789,0.096098,0.031317,0.127105,0.038568,0.065180,0.175372,0.119525,0.031232,-0.133280,0.042282
331,-8.197118,2.190460,1.157260,0.231452,0.265959,1.000000,2.500000,0.650000,0.185704,0.130644,0.100124,0.032825,0.123115,0.018792,0.069585,0.175115,0.106577,0.023432,-0.123691,0.030679
332,-10.449245,12.345399,0.226473,0.045295,0.272701,1.000000,2.500000,0.650000,0.188617,0.138775,0.105862,0.021628,0.120836,0.037638,0.069864,0.179856,0.116200,0.027089,-0.133868,0.047282
333,-8.598684,3.656190,0.715370,0.143074,0.258097,1.000000,2.500000,0.650000,0.202231,0.120904,0.099803,0.030663,0.108924,0.018004,0.060170,0.181873,0.117289,0.017321,-0.133010,0.049986
334,-9.490415,,-0.207539,-0.041508,0.310170,1.000000,2.500000,0.650000,0.207082,0.142814,0.097234,0.026838,0.120423,0.032025,0.056828,0.193644,0.104461,0.035979,-0.125203,0.044360
335,-8.241123,2.344639,1.042041,0.208408,0.235792,1.000000,2.500000,0.650000,0.189660,0.120020,0.101710,0.032626,0.118609,0.027315,0.066554,0.160031,0.115797,0.031448,-0.133771,0.037293
336,-8.283453,2.463907,1.104967,0.220993,0.265696,1.000000,2.500000,0.650000,0.203998,0.120383,0.098009,0.023558,0.117294,0.036376,0.068103,0.161106,0.117571,0.028876,-0.139585,0.037482
337,-8.224414,2.225311,1.106114,0.221223,0.244462,1.000000,2.500000,0.650000,0.207748,0.121206,0.097216,0.034158,0.121218,0.021723,0.064375,0.161411,0.113767,0.024389,-0.140793,0.030387
338,-8.029149,1.738949,1.568218,0.313644,0.249100,1.000000,2.500000,0.650000,0.192172,0.127491,0.099767,0.027108,0.111745,0.026185,0.064310,0.181967,0.119524,0.031512,-0.134126,0.033012
